author,study_ID,species,red_list,sample_year,location,pop_ID,population_level,country,lat,lon,MPA,MPA2,air_temp,sand_temp,temp,egg_diameter_mm,egg_volume_cm3,egg_mass_g,hatchling_length_mm,hatchling_mass_g,clutch_size,clutch_mass_g,clutch_freq,pred_freq,total_clutch,pred_clutch,adult_length_cm,adult_mass_kg,pred_mass_kg,pub_year,notes,title,orig_author,orig_title,link
Hatase,12,Caretta_caretta,Vulnerable,2016,Yakushima Island,CC_9,within population,Japan,,,,,,,,,,,41.6,16.28,116,,,2.840734856,,329.5252433,82.7,,78.13404185,,,,,,
Hatase,12,Caretta_caretta,Vulnerable,2016,Yakushima Island,CC_9,within population,Japan,,,,,,,,,,,42.88,18.17,119,,,2.969932302,,353.4219439,87.1,,86.62444303,,,,,,
Hatase,12,Caretta_caretta,Vulnerable,2016,Yakushima Island,CC_9,within population,Japan,,,,,,,,,,,42.27,17.14,129,,,2.911323966,,375.5607916,85.1,,82.71116755,,,,,,
Hatase,12,Caretta_caretta,Vulnerable,2016,Yakushima Island,CC_9,within population,Japan,,,,,,,,,,,40.57,16.67,102,,,2.925994214,,298.4514098,85.6,,83.68104953,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,between population,Japan,30.4,130.4333,no,no,,27,27,37.6,27.83311348,29.5,40.46,15.3,100.4,,,2.716496429,,272.7362414,78.5,,70.43604199,2015,Oceanic,Loggerhead turtle (Caretta caretta) offspring size does not vary with maternal alternative foraging behaviors: support for their phenotypic plasticity,,,https://link.springer.com/article/10.1007/s00227-015-2693-x
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,between population,Japan,30.4,130.4333,no,no,,27,27,38.2,29.18692514,30.7,40.39,15.6,123.6,,,2.928926802,,362.0153527,85.7,,83.87570092,2015,Nertic,Loggerhead turtle (Caretta caretta) offspring size does not vary with maternal alternative foraging behaviors: support for their phenotypic plasticity,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,39.8,33.01014802,34.6,41.6,16.3,88,,,2.752087341,,242.183686,79.7,,72.59494597,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,37.6,27.83311348,29.6,40.8,14.4,86,,,2.695699432,,231.8301512,77.8,,69.19165598,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,38.5,29.87998974,30.1,40.7,15.8,102,,,2.68677831,,274.0513876,77.5,,68.66172574,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,38,28.73088775,30,38.1,14,87,,,2.567352548,,223.3596716,73.5,,61.78970639,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,38.7,30.34807513,32.3,41.2,16.2,118,,,2.728368593,,321.947494,78.9,,71.1520739,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,36.5,25.4610816,27.28,38.8,13.6,113,,,2.710557127,,306.2929553,78.3,,70.07937715,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,39.3,31.78161092,31.9,40.7,14.4,103,,,2.737267108,,281.9385121,79.2,,71.69146219,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,37.13,26.80236413,28.8,42.2,17.2,89,,,2.680828172,,238.5937073,77.3,,68.30956499,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,37.4,27.39132634,29.2,40.3,14.5,102,,,2.671898863,,272.533684,77,,67.78301304,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,38.7,30.34807513,31,,,112,,,2.734301469,,306.2417645,79.1,,71.51144092,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,39,31.05932954,31.5,,,95,,,2.543358013,,241.6190112,72.7,,60.45856076,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,37.7,28.05577733,29.1,40,15.1,107,,,2.692726268,,288.1217107,77.7,,69.01478736,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,39.3,31.78161092,34.5,42.4,18.6,121,,,3.04583862,,368.546473,89.7,,91.84622024,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,36.8,26.0940633,29.3,38.1,13.2,83,,,2.698672053,,223.9897804,77.9,,69.36874981,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,37.8,28.27962557,30,40.1,14.5,114,,,2.931858903,,334.231915,85.8,,84.07057729,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,36.3,25.04483245,26.8,37.2,12.2,107,,,2.701644132,,289.0759222,78,,69.54606885,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,39.6,32.51500411,34.3,40.1,15.4,125,,,2.902515945,,362.8144931,84.8,,82.13193841,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,38.2,29.18692514,30.8,40.2,15.8,107,,,2.84957424,,304.9044437,83,,78.69909362,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,39.6,32.51500411,30.9,39.7,14.7,149,,,3.17648382,,473.2960892,94.2,,101.243144,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,41,36.08692073,37.2,43.7,19.1,125,,,3.127235443,,390.9044304,92.5,,97.63968619,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,40.1,33.76224937,35.4,42.5,17.8,149,,,3.083674202,,459.4674561,91,,94.51412053,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,35.5,23.42520039,22.9,38,11.6,124,,,2.624191882,,325.3997934,75.4,,65.00897298,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,39.3,31.78161092,31.3,40,16.4,126,,,2.908388449,,366.4569446,85,,82.51786616,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,40.4,34.52568873,35.9,41.4,18.4,104,,,2.949441346,,306.7419,86.4,,85.24456017,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,37.8,28.27962557,29.8,41.2,14.7,133,,,3.025433411,,402.3826436,89,,90.4254003,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,38.4,29.64776288,31.8,41.1,17,116,,,2.981630913,,345.8691859,87.5,,87.41789656,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,40.7,35.30055091,37.3,40.9,17,148,,,3.130135943,,463.2601195,92.6,,97.84985587,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,35.1,22.64225123,23,37.7,12.5,137,,,2.952370064,,404.4746988,86.5,,85.4410114,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,36.6,25.67092463,28,40.3,15.2,115,,,2.755049801,,316.8307271,79.8,,72.7763182,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,39.8,33.01014802,31.1,39.3,15.2,129,,,2.876065254,,371.0124177,83.9,,80.40640199,,,,,,
Hatase,13,Caretta_caretta,Vulnerable,2014,Yakushima Island,CC_9,within population,Japan,,,,,,,,39.43,32.09804538,34.86,42.1,16.8,93,,,2.943582464,,273.7531691,86.2,,84.85233263,,,,,,
Hatase,14,Caretta_caretta,Vulnerable,2017,Yakushima Island,CC_9,between population,Japan,30.4,130.4333,no,no,21,,21,,,33.3,,,120,,,2.943582464,,353.2298957,86.2,,84.85233263,2019,remigrant,Seasonal and annual variations in egg mass and clutch size for Loggerhead Sea Turtles (Caretta caretta): experienced females lay heavier eggs,,,https://www.nrcresearchpress.com/doi/full/10.1139/cjz-2019-0019
Hatase,14,Caretta_caretta,Vulnerable,2017,Yakushima Island,CC_9,between population,Japan,30.4,130.4333,no,no,21,,21,,,32,,,119,,,2.831890917,,336.9950191,82.4,,77.5710157,2019,recruits,Seasonal and annual variations in egg mass and clutch size for Loggerhead Sea Turtles (Caretta caretta): experienced females lay heavier eggs,,,
Yasuda,15,Chelonia_mydas,Endangered,1996-2007,Huyong Island,CM_28,between population,Thailand,8.483333,97.63472222,no,no,28.5,,28.5,,,,,,110.0416667,,4.925,4.925,541.9552085,541.9552085,98.3,,105.384437,2008,,"Seasonal changes in reproductive output of a year-round nesting population of the green turtle Chelonia mydas at Huyong Island, Thailand",,,https://brill.com/view/journals/amre/29/4/article-p559_12.xml
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,between population,Ascension Island,-7.95,-14.36805,no,no,27,,27,45.5,49.32106496,,,,127.5,,,3.191220473,,406.8806102,117,,162.8760917,1993,,Reproductive investment by green turtles nesting on Ascension Island,,,https://www.nrcresearchpress.com/doi/abs/10.1139/z93-149
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.09079122,44.878872,,,,,,,,,,106.07024,,127.4607777,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,43.985442,44.55794333,,,,,,,,,,109.3113042,,137.4217186,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,45.0755633,47.95365823,,,,,,,,,,110.0045381,,139.610856,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.67628076,46.69058227,,,,,,,,,,110.4081067,,140.894841,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.56552902,46.34420686,,,,,,,,,,110.6102511,,141.5406321,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.27786262,45.45254451,,,,,,,,,,111.2979024,,143.7507547,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.50152711,46.14482453,,,,,,,,,,112.1091814,,146.3846838,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.45623235,52.49648326,,,,,,,,,,111.6308779,,144.8283344,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,45.83566242,50.42069086,,,,,,,,,,112.5602922,,147.8617066,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.9475595,47.54628655,,,,,,,,,,113.0023987,,149.3178889,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.74813433,46.9162244,,,,,,,,,,113.3257398,,150.3883146,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.5952429,46.43696811,,,,,,,,,,114.8243099,,155.4094041,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.37330721,45.7471087,,,,,,,,,,114.9854852,,155.9553367,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.44335994,45.96411564,,,,,,,,,,116.8901451,,162.4940373,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.40086008,45.83237936,,,,,,,,,,117.9839761,,166.3222131,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.80453668,47.0938534,,,,,,,,,,120.0520623,,173.7067711,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,45.33787385,48.79571711,,,,,,,,,,120.0542233,,173.7145883,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,45.24142079,48.48495105,,,,,,,,,,115.7993755,,158.7297119,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,45.61682418,49.70194625,,,,,,,,,,114.4637815,,154.1923788,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.23833055,51.76124234,,,,,,,,,,114.0611134,,152.8398846,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.68227396,53.26651264,,,,,,,,,,113.7792817,,151.8975098,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,45.59805941,49.64063586,,,,,,,,,,116.4086001,,160.8256634,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.06638622,51.18594062,,,,,,,,,,117.3424264,,164.0704411,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.15520371,51.4825763,,,,,,,,,,117.3022676,,163.9301003,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.22532847,51.71758932,,,,,,,,,,119.2474464,,170.8108306,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,45.76031522,50.17244641,,,,,,,,,,120.1774909,,174.1608423,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,44.91925027,47.45650519,,,,,,,,,,122.0784591,,181.1299562,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,45.09839797,48.02657317,,,,,,,,,,122.8490391,,184.0018098,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,45.72098484,50.04318994,,,,,,,,,,123.0541549,,184.7708219,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,45.92206679,50.7063714,,,,,,,,,,123.6627492,,187.0638759,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.32279001,52.04540378,,,,,,,,,,124.0695593,,188.6061214,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.35228779,52.14489272,,,,,,,,,,128.1620613,,204.5461901,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.81888578,53.73552265,,,,,,,,,,128.1234333,,204.3920994,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,47.01730248,54.42160952,,,,,,,,,,127.2328272,,200.8586914,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.16471215,51.51440066,,,,,,,,,,122.6507664,,183.2602823,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.22943439,51.73137183,,,,,,,,,,121.5570254,,179.2019972,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.58693742,52.9408292,,,,,,,,,,122.6524772,,183.2666729,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,46.8709301,53.91492066,,,,,,,,,,119.8983605,,173.151316,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,47.13608598,54.83512118,,,,,,,,,,119.0485435,,170.0994467,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,45.70715438,49.99778993,,,,,,,,,,115.2745203,,156.937234,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,48.043674,58.06399184,,,,,,,,,,117.0668076,,163.108699,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,48.27036391,58.88978578,,,,,,,,,,119.5798817,,172.0037771,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,48.64965712,60.28893424,,,,,,,,,,120.43231,,175.0855184,,,,,,
Hays,16,Chelonia_mydas,Endangered,1992,Ascension Island,CM_1,within population,Ascension Island,,,,,,,,48.20506541,58.65111663,,,,,,,,,,120.3494713,,174.7845947,,,,,,
Whiting,17,Natator_depressus,Data deficient,,Cape Domett,ND_1,between population,Australia,-14.8015,128.4084,no,no,28.7,,28.7,49,61.60082032,65.6,57,33.5,54,,,2.672767878,,144.3294654,86.2,63.6,63.6,2008,,"Seasonality, abundance and breeding biology of one of the largest populations of nesting flatback turtles, Natator depressus: Cape Domett, Western Australia",,,http://www.publish.csiro.au/zo/zo08038
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,between population,Greece,38.0606,20.784,no,no,30,,30,38.2,29.18692514,,,,115,,,2.84957424,,327.7010376,83,68.5,68.5,1991,,Reproductive Investment and Optimum Clutch Size of Loggerhead Sea Turtles (Caretta caretta),,,https://www.jstor.org/stable/5290?casa_token=iau7cgiD3FkAAAAA:MYu_pIxjkg8wlml0D-jXwVUNEmpKhidBadoq4C6RRn-lp-L_6tIhbnD7DYo7izBkiwKXHFVGH8J2ExTsptdf1ijjxD9AGxn2ZN7dsX3CxCzq8algYhya&seq=1#metadata_info_tab_contents
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,56.62594442,,,2.51433446,,142.3765634,71.73399675,,58.87041998,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,106.2112892,,,2.575409463,,273.5375592,73.76890323,,62.24038159,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,85.14926878,,,2.741367214,,233.4254137,79.33828326,,71.94077243,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,95.95106214,,,2.704046823,,259.4561648,78.0808554,,69.68960553,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,76.92507502,,,2.923497596,,224.8902719,85.51487943,,83.51553844,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,90.75778961,,,2.91471944,,264.5334937,85.21568953,,82.93507775,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,98.75781333,,,2.796988562,,276.2244743,81.21757541,,75.37162301,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,102.2662523,,,2.765073093,,282.7736626,80.13847541,,73.39188933,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,100.7458102,,,2.739144755,,275.9573575,79.2633227,,71.80557295,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,133.9404111,,,2.708599583,,362.7909416,78.23409757,,69.96204906,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,120.1073407,,,2.716644864,,326.2889902,78.50499935,,70.44496899,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,116.3363025,,,2.722655116,,316.7436292,78.70746403,,70.80696942,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,117.8599471,,,2.756151994,,324.8399282,79.83720985,,72.84386402,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,120.6321832,,,2.767781845,,333.8835667,80.22998185,,73.55875122,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,110.0659463,,,2.767313156,,304.5869412,80.21414762,,73.52986403,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,107.0787916,,,2.841776634,,304.294008,82.73534889,,78.20051641,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,128.7019487,,,2.813490889,,362.1017601,81.77633998,,76.40704228,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,117.8969529,,,2.84306815,,335.1890719,82.77917472,,78.28297116,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,121.9248971,,,2.849595902,,347.4366872,83.00073537,,78.70048119,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,127.449799,,,2.826890082,,360.2865726,82.23043257,,77.25367544,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,132.4815267,,,2.827549533,,374.598079,82.25279026,,77.29548015,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,129.217184,,,2.841841299,,367.21473,82.73754314,,78.2046437,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,132.2360072,,,2.841736436,,375.7798797,82.73398489,,78.19795085,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,128.98483,,,2.88680902,,372.3545706,84.26539835,,81.10476875,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,137.0375159,,,2.892349704,,396.3604185,84.45392653,,81.46626781,,,,,,
Hays,18,Caretta_caretta,Vulnerable,1985-1989,Potamakia beach,CC_7,within population,Greece,,,,,,,,,,,,,154.6366429,,,2.866784072,,443.3098649,83.58452634,,79.80587054,,,,,,
